"PUMA","STATEFIP","tot_persons_point","essential_point","crowd_essential_point","crowd_point","crowd_essential_point_perc","essential_point_perc","crowd_point_perc","crowd_se","essential_se","crowd_essential_se","crowd_perc_se","essential_perc_se","crowd_essential_perc_se","poc_ind"
7901,6,114278,58396.9107240273,2943.85016134332,4217,0.0257604277406266,0.511007461838913,0.0369012408337563,1010.21915939067,1290.17686244663,602.396477474306,0.0088240189760673,0.0102844497083594,0.00525798307349152,0
3717,6,153790,100264.07810031,15169.250336662,19683,0.0986361293755251,0.651954471033941,0.127986214968463,1615.25148196806,2073.11936753703,1538.27751040586,0.0102988640189898,0.0113117777417303,0.00983390468023825,1
1700,6,145006,78832.2450667343,3355.69938520777,5100,0.0231417967891519,0.543648159846726,0.0351709584430989,932.912053732826,1554.29181804042,792.959405597633,0.00643326112354819,0.0106987037523262,0.00547045195319694,0
3746,6,98266,68855.6189012683,31339.8449316472,37059,0.31892867249758,0.70070643865903,0.377129424215904,1796.66399195843,1498.0677080056,1612.41499254247,0.0167203781688565,0.0121976976578823,0.0153748624015381,1
3741,6,139830,106034.550097029,48640.3163857572,59012,0.34785322452805,0.758310449095539,0.422026746763928,2003.82287141354,1410.62149516381,1807.17230742123,0.014251828187272,0.0101408492472758,0.0128815545082357,1
3730,6,91803,53662.0749650121,14384.9512777278,19240,0.156693694952537,0.584535091064694,0.209579207651166,1142.31711884222,1825.11999273047,1121.00117100767,0.0113631043017672,0.016476380108685,0.0113834017308957,1
10701,6,86563,54265.4991089746,10526.2417368558,18701,0.121602090233192,0.626890231495842,0.216039185333226,2042.7182380348,1915.01764486847,1479.79019306826,0.0227302912452935,0.0203897840483675,0.0168085970617312,1
6514,6,34141,22523.2596801763,1563.85277663743,1988,0.0458057109234479,0.659712945730246,0.0582291086962889,434.117150087393,907.142464687575,380.09826684695,0.012658466924983,0.0174293740254505,0.0111169933428841,0
4102,6,106690,43761.0085453991,789.233369504937,1020,0.00739744464809202,0.410169730484573,0.00956040866060549,334.242127805578,1085.7792365936,302.137944533445,0.00311856314828133,0.0094888102470228,0.00282198860769118,0
7505,6,44822,25557.9574676891,769,994,0.0171567533800366,0.570210108154234,0.0221766097005935,270.521995408876,742.211240095441,223.886913418359,0.00602964400038587,0.0144435152334062,0.00500787089447373,0
3709,6,56442,34956.3289849424,6500.22942534786,7519,0.115166532464262,0.619331862530427,0.133216399135396,1201.92641205691,1259.38755556701,1113.91144990857,0.020853072833513,0.0157707964680047,0.0194002323496394,1
3739,6,136923,92735.1477786999,15466.4949432864,19666,0.11295761079794,0.67727954966441,0.143628170577624,1563.3767140392,1587.15529708255,1379.58102670067,0.0113588948926863,0.00860731293501233,0.0100001049665168,1
9501,6,46877,25833.1280561237,1004.37239190644,1526,0.0214256968642712,0.551083218979963,0.032553277726817,365.4904923524,820.990942671848,302.098767064308,0.00779841364647081,0.0146438482511167,0.00639618251918899,0
10702,6,44021,26049.8617880596,2280.00281715568,2903,0.0517935262069395,0.591759882511973,0.0659457985961246,629.058145166248,1037.98268742917,606.252918433978,0.0139250007928149,0.017820979795634,0.0134881468232176,0
6705,6,34502,18684.9403739047,1316.762624222,1941,0.0381648201328039,0.54156107976073,0.0562576082545939,618.961792035664,975.104082944912,573.959344684862,0.0179609792715504,0.0244707847560004,0.0166874082183405,0
3751,6,160275,113106.116838937,52460.530870059,62206,0.327315744002864,0.70570030783926,0.388120418031508,2240.18187877681,2142.9010773944,2118.06497939394,0.0136593519863658,0.0110176892490927,0.0133268598904826,1
8106,6,52305,23989.0983295022,662.686378261414,857,0.0126696564049596,0.45863872152762,0.016384666857853,206.582550085916,965.560259106736,164.394794905394,0.00393906893123527,0.0169200880779321,0.00314791787005059,0
3709,6,55038,27528.3160060436,1042.84677046258,1278,0.0189477591929682,0.500169264981352,0.0232203205058323,492.788443452157,998.00061529042,470.343903817083,0.0089357482766828,0.0158240055281387,0.00852037819801392,0
7321,6,147735,102929.576561797,32530.421794774,42111,0.220194414287569,0.696717613035485,0.2850441669205,2251.23819263977,2335.07759203264,2023.59636402172,0.0145449566799048,0.011796148796776,0.0130985848081436,1
9503,6,71906,42412.4626412395,2391.32344392456,3040,0.0332562434835001,0.589832039624502,0.042277417739827,595.853253746256,1231.37923872564,491.529265368842,0.00821511938641711,0.015170870182374,0.00682525874609912,0
9501,6,102570,70980.6549836414,13510.3806889852,16977,0.131718637895927,0.692021594848799,0.165516232816613,1648.6727237387,1626.11214257157,1413.94218686745,0.015653012282495,0.0143086534753548,0.0134829642949684,1
101,6,58115,31263.2783477421,4970.79007271762,7234,0.0855336844655875,0.537955404761974,0.124477329433021,874.130625250025,860.833373220075,758.73050722555,0.0149644134577177,0.0150551335852704,0.0130924743524691,1
10100,6,83207,52661.9072059164,10356.8348027934,16820,0.124470715237821,0.632902366458548,0.202146454024301,1511.8898604065,1364.29726412496,1085.92946583529,0.0181525855500869,0.0161266840779248,0.013052925414081,1
8104,6,65932,45430.18959893,8572.59974503098,10153,0.13002183681719,0.689046132362585,0.153991991749075,1193.69698835173,993.494227462936,1152.57446590232,0.0178784015499067,0.012561703929271,0.0173336015472378,1
8503,6,48775,30073.1687537493,2558.01157226296,3210,0.0524451373093381,0.616569323500754,0.0658124038954382,567.712118947623,948.049388667853,549.617718125105,0.0115770630073983,0.0155872183910852,0.0112661066787239,0
6708,6,33657,16305.8969418147,2038.34082205111,2707,0.0605621660293879,0.484472678545762,0.080429034079092,555.560707753887,991.106137093408,500.483111247923,0.0159221626159933,0.0217212059906409,0.0144355815743975,0
5913,6,136481,106234.099731436,38196.2671725424,42993,0.279865088712293,0.77838013885769,0.3150108806354,2181.59244589818,1801.40426955896,2180.12460422124,0.0152866442200661,0.0109950484190462,0.0153005351106399,1
7310,6,125135,59324.0365685447,1442.98882858548,2182,0.0115314566554959,0.474080285839651,0.0174371678587126,413.514751852942,1434.94577026982,298.510799069871,0.00330877717653815,0.00995135332767324,0.00238493642768482,0
7107,6,83409,56303.6229929425,18462.491497443,27403,0.22134891315617,0.675030548177565,0.328537687779496,2027.8153268974,1849.23593991008,1814.45664906653,0.0231598881164769,0.0188159988610581,0.0212306071948722,1
3728,6,65996,28944.6435402494,1423.24175093294,2351,0.0215655759581329,0.43858178586959,0.0356233711134008,413.310416031341,1138.61233719513,391.542274841789,0.00630593912978177,0.0153604368600393,0.00594796664296595,0
3728,6,36375,20038.8214844293,4423.55542581558,5569,0.121609771156442,0.550895435998057,0.153099656357388,702.127730544806,940.930344466908,691.664000560106,0.0188613914958455,0.0213277889380961,0.0185003074875302,1
7320,6,30905,18610.1975917314,1113.4803637027,1215,0.0360291332697847,0.602174327511129,0.0393140268564957,394.370130714789,1099.86019734192,362.692828187613,0.0128110504024465,0.0241826283091561,0.0117952834749278,0
7320,6,124614,89781.4302778047,9199.04755183462,10824,0.073820337617239,0.720476272953317,0.0868602243728634,1687.61886988739,2177.83932039021,1518.95349633014,0.0135614656999304,0.0144307456365014,0.0121823038829313,1
1500,6,90349,44807.7925360599,2410.99323493984,3819,0.0266853339266603,0.495941211701955,0.0422694219083775,683.258516229399,982.739352334224,499.090806994451,0.00757316715166481,0.0105647584812049,0.00552268414441167,0
9901,6,33034,19256.0038948507,1758.93221941791,2472,0.0532461167105985,0.582914690768622,0.0748319912817098,672.025966760214,885.414866943347,508.060417835832,0.0203623705860774,0.0218169972433813,0.0154448826060128,0
5912,6,124474,90108.4553504271,28883.909229867,35374,0.232047730689678,0.723913872378385,0.284187862525507,1990.9927423273,1843.05558762266,1771.31989181635,0.0156207290952442,0.0128772578027547,0.0141210439443595,1
103,6,71380,35406.6851477579,523.301314917149,833,0.00733120362730666,0.496030893075902,0.0116699355561782,290.550081741513,937.812623863478,239.852354133244,0.00408018477437796,0.011170647423229,0.00336647305612048,0
3706,6,105250,81631.3016848506,20980.603846735,23972,0.199340654125748,0.775594315295492,0.227762470308789,1577.47716306766,1654.52057635759,1572.43285457617,0.0147159856390126,0.0123794830369235,0.014907225095396,1
8508,6,84230,62354.4361832831,10218.4098291919,12749,0.121315562497826,0.740287738137043,0.15135937314496,1056.43189558059,1257.49262360847,1023.62059702593,0.0124267695187963,0.0121489353836065,0.0121688350474343,1
11101,6,66601,40236.4147431899,1407.35744101873,1498,0.021131175823467,0.604141300328672,0.0224921547724509,366.203085732494,1230.88496512806,357.690832324961,0.00551537971627546,0.0159507443843494,0.00538828253340944,0
701,6,83530,49188.6439641384,1755.64438736047,2243,0.0210181298618517,0.588873984965143,0.0268526277983958,505.063807850058,1106.38143338782,488.668709568042,0.00604255313388744,0.0120627059389844,0.00584670895118293,0
3760,6,93080,47072.1937150933,1587.30974179988,2335,0.0170531772862041,0.505717594704483,0.0250859475719811,605.467918225235,1338.34015336169,502.131423913989,0.00648096543718506,0.0123982555442305,0.0053803351500511,0
109,6,160374,120897.397420554,22767.0132056302,28101,0.141961996368677,0.753846617410266,0.175221669347899,1875.08225152925,1688.27446425984,1786.92559710753,0.0116253518876039,0.00969114008512643,0.0111730297784449,1
8701,6,71212,48183.7263935469,17805.0296917982,25358,0.250028502103553,0.676623692545455,0.356091669943268,1649.98324233915,1738.65797977212,1554.29611681929,0.0233165674700805,0.0227218249174925,0.0217291962707467,1
7108,6,20032,9254.45251952009,829.107914628775,2036,0.0413891730545515,0.461983452452081,0.101637380191693,415.188150119919,545.350544196551,226.291502334886,0.0203362232500095,0.0210886523631351,0.0112246493995709,0
6507,6,64371,33269.3434068632,1484.117680216,2167,0.0230556878130835,0.516837448647111,0.0336642276801665,588.639703044231,1093.18803833461,493.647723420685,0.0090785632629868,0.0128950370386802,0.00765428319746912,0
3729,6,102177,44083.4230125671,3224.37991828446,7464,0.0315568074839196,0.431441743372452,0.0730497078598902,892.816750514908,1407.13132874519,458.750031122621,0.00868488137243206,0.0116898478781321,0.00445383064422471,0
5910,6,49199,27870.8530048493,871.141644887017,1694,0.0177064908816646,0.566492266201535,0.0344315941380922,393.700457200649,994.345320837145,304.997179526128,0.00798677621003827,0.0178460190145971,0.0061886054938405,0
3703,6,105113,65443.0115271855,6610.22063947813,10048,0.0628868041010924,0.622596743763241,0.0955923625051135,1105.05563208374,1944.33657686542,898.057232046422,0.0103736263613742,0.0168477269795298,0.00850767443513196,1
1904,6,134086,78496.2512831556,26069.0552997828,39815,0.19442041152531,0.58541720450424,0.296936294616888,2283.70340674966,1924.78331224433,2080.68136502143,0.0172525344074312,0.0111793939819548,0.0157032579082574,1
5912,6,45688,25882.0591003495,1439.93066895098,2141,0.0315166054314257,0.566495777892434,0.046861320259149,475.687607574551,964.885270248534,321.765815389827,0.0103384784159104,0.0155019376932529,0.00686445772277949,0
3735,6,162324,114270.910939844,42303.1232491428,51917,0.260609172082642,0.703968057341147,0.319835637367241,1959.51427654917,2003.83176135829,1957.45038564557,0.0114884404747282,0.0109040886337903,0.0119523930456395,1
7303,6,63053,49922.6990725898,19064.5275903948,23134,0.302357185072793,0.791757712917542,0.366897689245555,1588.96021032624,1342.90226604719,1651.40035747107,0.024410451467952,0.0154260663331592,0.0258308455629872,1
7301,6,96216,70849.7949955739,16316.1637598062,20677,0.169578487567621,0.736361883632389,0.214901887419972,1958.00625637407,2080.82529775939,1634.33441859278,0.0201757588713246,0.0162965995154455,0.0168394214836552,1
4101,6,30945,21203.1448279032,5599.77011633386,6626,0.180958801626559,0.685188070056655,0.214121829051543,889.682949145368,845.168106309648,874.53522853227,0.0270919919266815,0.01920701943568,0.0269670932861443,1
6712,6,74749,42102.6612588607,923.010263989751,1248,0.0123481285902119,0.563253839634787,0.0166958755301074,333.732752363324,1136.60724439095,318.794394114962,0.00449267600184167,0.0115051324686713,0.0042806876797607,0
6510,6,95603,66517.5063450634,15619.6007316174,20518,0.163379817909662,0.695767981601659,0.214616696128783,1782.10626787518,1760.25517172953,1550.10641370291,0.0185561162159773,0.0153031518804897,0.0160907302910894,1
7313,6,111509,64799.1440242532,8290.29028319995,14009,0.0743463781685779,0.581111336522193,0.125631114977266,1404.04203996889,1746.69703202312,1030.18255085505,0.0122012425504086,0.0131590784655818,0.00907337827087417,0
3767,6,146592,107409.20490945,40760.0583494939,48653,0.278051042004297,0.732708503256997,0.331893964199956,1698.25332327071,1874.74709034894,1725.58743220926,0.010987414082597,0.00944830763408759,0.0112201262791663,1
300,6,141586,68683.1191176851,4219.56829017123,6650,0.0298021576297884,0.48509823794503,0.0469679205571172,897.124155287327,1127.1252850095,705.206195731854,0.00631889390167762,0.00799017847111643,0.00497794133429348,0
3740,6,121069,84923.1300348228,26799.376760065,32239,0.221356224632771,0.701444052852694,0.266286167392148,1719.20525243497,1559.49595203854,1598.4537072293,0.014063974310274,0.0123415537598899,0.0131394220352923,1
5903,6,65303,37817.2035826034,4968.1452322563,6432,0.0760783613655774,0.579103618250362,0.0984947092782874,898.633629461974,1473.93138954872,779.763607796811,0.0139251432366133,0.021685369341408,0.0120993191329423,1
7101,6,59121,34280.8063515585,5989.89803586593,8680,0.101315912042522,0.579841449765033,0.146817543681602,1152.42401051002,1602.08518143941,1048.69120205641,0.0195441192660906,0.0241443169035237,0.0178584242003408,1
3750,6,177805,122585.10209242,41962.1134881554,52397,0.236000750755915,0.689435629439103,0.294688000899862,2220.10163055658,2264.64662417312,2096.22776250869,0.0115397435075354,0.0103126302733484,0.0109911038554603,1
2903,6,37504,16847.9708683718,993.812256104442,2375,0.0264988336205323,0.449231305150698,0.0633265784982935,575.582574440888,1060.64916116208,359.179263681862,0.0151305463686434,0.0255668708028736,0.00957760286338976,0
1309,6,56265,40875.8101824679,5738.56106183949,6871,0.101991665544112,0.726487339953219,0.122118546165467,1123.6888804291,1519.65008624264,1078.99846718578,0.0197060103423423,0.0199633727860169,0.0189422743153485,1
5500,6,63908,47769.5612116391,13457.3165828717,16889,0.210573270683979,0.747473887645352,0.264270513863679,1342.59180319262,905.584668506266,1312.22341041834,0.0210494220441484,0.0145340606312747,0.0205802675818373,1
108,6,120763,93810.7892686148,22463.4545068283,25222,0.186012723324431,0.776817313818097,0.208855361327559,1701.77281092395,1315.8612296592,1640.54116077343,0.0137842565415798,0.00949397823957698,0.0132727250418166,1
7306,6,90412,68174.6994140069,22574.7879549357,29207,0.249687961276553,0.754044810578318,0.323043401318409,1628.4714305139,1809.65161992231,1795.27278417148,0.0175712406455966,0.0162444763226692,0.019407446762689,1
8511,6,62333,45850.5787302888,6643.88701256156,9005,0.106586992645333,0.735574715323967,0.144466013187236,1155.75568352485,1321.35767128679,1031.90791734983,0.0182962084793108,0.0160749283598335,0.016476734501298,1
3300,6,101306,49269.347162508,3625.25002799958,5511,0.0357851462697134,0.486341847101929,0.0543995419817188,770.609628800471,1233.14052718803,651.538199482423,0.0076153791403698,0.0120953679597802,0.00643303162471454,0
3716,6,108635,84206.3154006656,27152.913739655,31193,0.249946276427072,0.775130624574636,0.287135821788558,1863.04457810327,1491.15902025801,1826.31386592269,0.0168153125336464,0.0108831071522493,0.0165604512545436,1
7322,6,17612,10807.7111204865,945.644334083183,1338,0.0536931827210529,0.61365609360019,0.0759709289121054,296.229978226377,660.010076498554,264.043731101103,0.0162791978087916,0.0230175304206847,0.0144674123768864,0
701,6,29772,19974.6236691151,2793.2888176491,3619,0.0938226796200825,0.670919779293131,0.121557167808679,723.87060307765,801.599742261496,687.918711225844,0.0244629443825317,0.0220355590310105,0.0232349880420339,1
3710,6,20972,11673.4433397483,806.802322099315,1163,0.0384704521313806,0.556620414826831,0.0554548922372687,306.453911706149,558.881452576313,216.636104293087,0.0145215509661379,0.0222423405439343,0.0101893417971581,0
7311,6,62061,41411.8310423315,4465.44757442731,5279,0.0719525559437862,0.66727624502234,0.085061471777767,920.249504210679,1242.54857040291,855.367071596631,0.0144115270710878,0.0173832304374133,0.0135579151082981,1
3704,6,132534,91269.8845522157,20470.4692235188,27438,0.154454473746502,0.688652606517691,0.207026121598986,1715.14210781498,1989.83208111413,1693.92381311699,0.0128515120899189,0.0141589399589739,0.0127763422883487,1
7101,6,76099,37083.5324830435,1695.03030698611,3627,0.0222740155190753,0.487306436129824,0.0476615987069475,788.831667721321,1444.79677815586,457.047457059389,0.0101282766277099,0.0161779336486622,0.00592656975204883,0
6503,6,64224,44484.3611685069,5118.32319660474,6050,0.0796948679092666,0.692643889644166,0.0942015445939213,1025.25179834029,1589.89598343216,991.263299839755,0.015528452185821,0.0193531021166556,0.0150497987319307,1
6503,6,78075,45239.5980523087,594.399729886289,1116,0.00761318898349393,0.579437695194476,0.0142939481268012,378.454488677304,1487.1242122235,277.667605772074,0.00479646219073048,0.0158472478640831,0.00354528411531383,0
3710,6,151090,116761.318827395,38671.7429862306,45384,0.255951704191082,0.772793161873023,0.300377258587597,2254.23078898324,1887.18072091939,2084.35334518935,0.0149412215644875,0.0103583020764924,0.0137745405991184,1
7703,6,77421,48758.4020874979,3182.18077026263,4160,0.0411022948587932,0.629782644082327,0.0537321915242634,881.318756183028,1116.62448135604,747.223937225745,0.0113027395590185,0.0128945971521708,0.00959751976729605,0
8701,6,73330,42466.552591757,2259.7570058683,3132,0.0308162690013405,0.579115676963821,0.0427110323196509,513.330595230793,955.852702289871,487.684168268355,0.00697920998566105,0.0109425767570702,0.00662879132997801,0
2500,6,151749,88070.1865456128,19720.1222512995,32830,0.129952238573562,0.58036749201387,0.216344094524511,2529.32939729091,2401.1304656851,1907.20364797441,0.0167591125709224,0.015608231766639,0.0126341369493356,1
5907,6,129810,92456.4041263549,28092.4063183354,33619,0.216411727280914,0.712244080782335,0.258986210615515,1847.74147271744,2065.69897740462,1706.67703766788,0.0138011051573901,0.0130240081924678,0.0127376331794982,1
9901,6,87042,62687.1433575583,11650.6674581934,15605,0.133851100137789,0.720194197715566,0.179281266515016,1669.85146045988,1688.10758990812,1620.71559187922,0.0187840663510294,0.0158850140986284,0.0182254667054806,1
8503,6,99386,75884.9925331204,18097.7104953591,22786,0.182095169293051,0.763538048951768,0.229267703700722,1722.02391098382,2029.53239431977,1718.46779484971,0.0172277854613426,0.0175056614987239,0.0170134338518764,1
8105,6,65124,44668.8124824404,12458.1991978748,13968,0.19129966215028,0.685904005933917,0.214483139856274,1058.26570387592,1051.51807499878,1026.49716516701,0.016073693159119,0.0132308858969933,0.0155967101691704,1
3708,6,81657,60095.2055176729,19546.6460809825,23156,0.239375020892055,0.735946771466903,0.283576423331741,1466.82130813538,1622.46259866633,1434.07820483791,0.0172533390041013,0.0138551348265056,0.0169360714732962,1
8510,6,49575,26909.3099555866,1565.98305740442,1792,0.0315881605124441,0.542799999104117,0.0361472516389309,390.074672338515,904.154020198653,357.100015483263,0.00785226670820135,0.015256923363594,0.00716383891665362,0
5918,6,88126,63842.2997021191,19065.3360404354,21874,0.216341783814486,0.724443407191057,0.248212786237887,1275.06750801673,1440.14255701582,1362.27850990713,0.0144530001662671,0.0148130830843205,0.0156220961336164,1
1906,6,53942,36767.810881788,3012.95743934735,5266,0.0558555010816682,0.681617494378926,0.097623373252753,836.388037934546,1167.42896975007,613.763654427212,0.0154708143352428,0.0187706436325237,0.0113593165571275,1
10702,6,109292,63664.2274675946,16245.6138395812,26657,0.148644126190217,0.582514982501872,0.243906232844124,1763.17225477263,1900.13775798064,1391.14897924857,0.015811569611011,0.0174265447540154,0.01285248644985,1
8507,6,78087,50985.9253514808,5281.30978428698,7599,0.0676336622521927,0.652937433266495,0.0973145337892351,667.982073112745,1029.98171659719,563.487882530157,0.00851436606783204,0.0128061136469162,0.00724978867976332,1
6513,6,57389,36493.8306439151,1962.7700140958,2561,0.0342011537767831,0.635902884593129,0.0446252766209552,565.87511873204,1033.58538736884,498.80087967639,0.00982007517425138,0.013734813704261,0.00873699993125309,0
5302,6,143243,89168.4207846048,33661.8727427863,56410,0.234998378578962,0.622497579529923,0.393806329105087,2138.15568890574,2400.27072047016,2087.800193393,0.0146275628306508,0.0162493428289802,0.0143802452524252,1
3703,6,53701,29840.1001287031,912.755733778674,2424,0.0169969969605533,0.555671218947563,0.0451388242304613,646.184919353586,1325.58071198932,288.719267626515,0.0120108309663058,0.0189860437036936,0.00538092692098352,0
8303,6,113679,60122.2220723091,6417.53010979851,7669,0.0564530837691967,0.528877119541068,0.06746188829951,932.649639468112,1420.89332053525,897.678187806729,0.00802207259074778,0.0116723951044138,0.00774843013571753,0
10100,6,85747,47129.8997061203,3838.24618390675,6200,0.0447624544754539,0.549639051000272,0.0723057366438476,865.918154330997,1238.75072393845,765.296273414769,0.0100580230195072,0.0142687634901999,0.00890675602457873,0
3742,6,131660,99632.0650542641,47653.1074745948,60273,0.361940661359523,0.75673754408525,0.457792799635425,1913.56860342137,1866.26593486674,1750.36430217904,0.0146690186800639,0.0120268028726311,0.0133129261630905,1
8102,6,30032,16810.8007144487,706.813684073628,1551,0.0235353517605763,0.559762943342057,0.0516449120937666,475.988340193329,660.965939028214,225.470146493883,0.0157511570739562,0.0205018221294104,0.00747907269961416,0
6701,6,76564,44839.4871650091,3821.45639190045,4717,0.0499119219463514,0.585647133966474,0.0616085888929523,691.79570683837,1163.70359683735,579.814475714038,0.00895957524792291,0.0123373202421136,0.00743534460914869,0
1301,6,103337,73743.1939974048,21423.9076669245,26623,0.207320782168289,0.713618490931659,0.257632793675063,1818.23214964426,1430.29851641196,1526.26999987258,0.0174215839992108,0.0127540614047765,0.0146896090358245,1
8900,6,141214,72867.3900999244,5671.32759429111,9283,0.0401612275998917,0.516006841389129,0.0657371082187319,1251.61311913866,1487.80260372175,860.74134075342,0.00883585082599959,0.0105179556756331,0.00607927156734561,0
11300,6,98449,55369.7469662702,2292.91572183319,3450,0.0232903911856209,0.562420613376166,0.0350435250738961,641.554440402371,1124.66895440326,559.539856692939,0.00651609693738371,0.0113141966068958,0.00568328446218173,0
8502,6,110207,82054.8524625653,16644.1569033014,19646,0.151026313240551,0.744552092540086,0.178264538550183,1474.8231419394,1469.69041673037,1376.87155161813,0.0131862875354261,0.00995925785751517,0.0123247092230192,1
4702,6,46354,24481.8961683118,1907.10084975952,2376,0.041142098842808,0.528150670240148,0.0512577123872805,573.494027867771,910.260557673036,518.2373111782,0.0123565286705723,0.0187045145559221,0.0111684626518413,0
7110,6,95990,71691.5819945878,25416.2066213815,31406,0.2647797335283,0.746865110892674,0.327179914574435,1874.10753426798,1773.36380918121,1700.16829953966,0.018068717448742,0.0144945117383703,0.016855778831207,1
5904,6,95775,47775.5597995041,3800.20114142535,6855,0.0396784248647909,0.498831216909466,0.0715740015661707,1161.38060083678,1516.67701832282,878.13751493719,0.0120474287137717,0.0134230719223677,0.00916504604032863,0
2903,6,123949,66563.8839066225,20273.3182351488,41131,0.163561773270852,0.537026389132809,0.33183809470024,2282.08214137879,2184.38764225918,1879.94620051123,0.0181137608357195,0.0173176134777979,0.015203082989523,1
5905,6,94510,52429.8180736633,2344.1334418729,3224,0.0248030202293185,0.554754185521779,0.0341127922971114,665.466265110411,1719.23911455158,529.917361173462,0.00698349590796844,0.0150239812569637,0.00562721299974969,0
6703,6,79694,39935.9065051133,1808.66113142462,3134,0.0226950727962534,0.501115598478095,0.039325419730469,549.918675805796,1141.70719259832,428.766784023773,0.00694676197070083,0.0122315532510142,0.00544031117766198,0
8303,6,79809,57609.0495634029,18085.2856674769,21276,0.226607095283451,0.721836504196305,0.266586475209563,1279.76034865908,1375.20614607625,1289.02642299904,0.0161767873496125,0.0146532898865673,0.0162951309583755,1
1305,6,62675,45531.1984474644,2529.33830921431,3019,0.0403564149854697,0.726465072955156,0.0481691264459513,531.729442479914,1086.68444782488,484.339815546184,0.00842397126086689,0.0148024476357626,0.00769986393743967,1
5303,6,99791,65110.9719889579,20583.8337450126,34776,0.20626944058094,0.65247338927316,0.348488340631921,1724.6086657558,1792.20776881942,1709.53997028128,0.0167308678853079,0.0169491292485926,0.0169312689365763,1
3702,6,88883,52953.5498171923,2377.50608795508,3250,0.0267487155919026,0.595766905000869,0.0365649224261107,448.861894127804,1306.40416185378,407.647686011581,0.00501907077684848,0.0118246216647769,0.00454002480027451,0
3768,6,58967,25341.6448876558,1097.83728911654,1191,0.0186178250397094,0.429759778989194,0.0201977377177065,267.963150451699,798.490103426783,271.896564640512,0.00457244351599694,0.0126009444071586,0.0046488738541898,0
3763,6,125409,88679.8803935558,28233.9055841084,36846,0.225134604247769,0.707125329071723,0.29380666459345,1526.01061595259,1958.70868413668,1690.2344224568,0.0121569614217057,0.0139110093896738,0.0133870600279134,1
7308,6,79162,42695.7726424719,1591.2474298527,2430,0.0201011524450203,0.539346815927742,0.0306965463227306,615.367288698384,1224.79359081605,437.606553776581,0.00773409801978557,0.0130411464199215,0.00551064261044205,0
3763,6,20442,10850.0169118152,424,728,0.0207416104099403,0.530770810674848,0.0356129537227277,219.004223703562,539.300059803304,153.342590300282,0.0106591315570307,0.021486216776074,0.00754306334268685,0
7112,6,88094,63251.6711097583,15537.1431249031,21069,0.176370049321215,0.718002033166372,0.239164982859219,1514.69810523418,1492.59853618283,1424.99468208797,0.0171152949910176,0.0153371569380187,0.0161138358989782,1
3759,6,102032,74251.6639073085,26080.1203283644,33101,0.255607263685553,0.727729182092956,0.324417829700486,1566.73660836785,1368.22957158816,1434.02778228377,0.0148303561903301,0.0112894838995041,0.0135209246931666,1
3769,6,74734,47737.2311754509,17852.0101337021,24884,0.238874008265342,0.638761891180064,0.332967591725319,1517.16014316222,1401.16883776846,1343.28514441241,0.0206040530295499,0.0161368611913121,0.0180447771513201,1
6707,6,48083,26194.9859607051,2674.29465236153,5523,0.0556182986161748,0.544786846925216,0.114863881205416,698.441049767266,1000.45690942801,504.973567754542,0.014231952832074,0.0181847759262635,0.0105659818993644,1
110,6,120495,72436.1577357347,3298.48714733248,4080,0.0273744731925182,0.601154883901695,0.0338603261546122,801.629184847957,1623.40321391346,770.851664530875,0.00664869936442138,0.0121558831700838,0.00640559961811303,0
6702,6,58198,38046.012012235,4924.90474790974,7214,0.084623264509257,0.653734011688288,0.123956149695866,943.194916228878,1097.82596740511,850.225474747314,0.0161417739117016,0.01694344979577,0.0144511648033374,1
4702,6,107030,59255.3436456579,12148.5789403899,23163,0.113506296742875,0.55363303415545,0.216415958142577,1489.92489743611,1842.6826693624,1045.64251886594,0.0138232847858582,0.016301682916239,0.00962508612962221,1
7115,6,109376,86447.4866345402,20565.5683728476,23015,0.18802633459669,0.790369794420533,0.210420933294324,2191.70488433092,2065.93469813915,2117.48343365105,0.0197150036379801,0.0129863632562287,0.0191135126536917,1
3713,6,18675,10058.2289194353,1081.78993461853,1276,0.0579271718671237,0.53859324869801,0.068326639892905,300.418624589089,546.733059224376,278.332357865303,0.0161669690519342,0.0209396357438596,0.0150553533399907,0
7109,6,100139,73776.79048649,20369.1024842881,26017,0.203408287323501,0.736743830939894,0.259808865676709,2041.30662811837,1740.56757530162,1951.74817857251,0.0199609289638928,0.0139505280913763,0.0192404048545802,1
11104,6,63778,33462.6497470598,1072.09660713045,1938,0.0168098185444895,0.524673864766218,0.0303866537050394,499.193699880117,904.931760858964,374.093981419049,0.00780859482372443,0.012584532692211,0.00585712124597067,0
7701,6,136926,92508.5076392756,20321.7213610683,25141,0.148413897733581,0.675609509072606,0.183610125177103,1824.98416431486,2061.60290908636,1814.17499599268,0.0132575953778095,0.0126780053111506,0.013326374837186,1
7303,6,48139,29384.2517498324,1382.64609631697,1918,0.0287219530176565,0.610404282387097,0.0398429547767922,451.050773195214,1010.62109931603,394.998276642135,0.00929395085865756,0.0150290101093419,0.00813085712520273,0
11106,6,67532,38511.3273402628,804.444164592142,1047,0.0119120441359969,0.570267833623509,0.0155037611798851,302.555036315709,1026.96493433758,281.873190267757,0.00449645222770341,0.0128999513492363,0.00419094868574034,0
